basDt,crno,sbrdEnpNm,sbrdEnpEstbDt,sbrdEnpadr,sbrdEnpMainBizCtt,dntRltBsisCtt,mainSbrdEnpYnCtt,sbrdEnpLtstEbzyrTastAmt
20260731,1801110015932,세진육운(주),20021010,경기도 의왕시 창말로 39 1층 (이동 의왕제1터미널),화물 지입업,지분 50% 초과소유,해당없음,3529
20260731,1801110015932,SEBANG BELGIUM LOGISTICS B.V.,20220228,Noorderlaan 147 2030 Antwerpen Belgium,창고업,지분 50% 초과소유,해당없음,2210
20260731,1801110015932,㈜제이비엘로지스틱스,20120425,제주특별자치도 제주시 선반로6길 9(화북일동),도로화물운송업,지분 50% 초과소유,해당없음,11410
20260731,1801110015932,㈜제이비엘해운,20190801,제주특별자치도 제주시 선반로6길 9(화북일동),항만하역업,지분 50% 초과소유,해당없음,4351
20260731,1801110015932,㈜제이비엘네트웍스,20030418,제주특별자치도 제주시 화남로 43(화북일동),생활용품도소매업,지분 50% 초과소유,해당없음,10309
20260731,1801110015932,SEBANG Logistics USA Holdings Inc.,20240119,Corporation Trust Center 1209 Orange St Wilmington DE 19801 USA,운수업,지분 50% 초과소유,해당없음,3124
20260731,1801110015932,SEBANG Metal Trading America Corp.,20240311,16700 Valley View Ave #260 La Mirada CA 90638 USA,무역업,지분 50% 초과소유,해당없음,1183
20260731,1801110028042,(주)크리오스,1999,부산광역시 강서구&amp;cr;화전산단1로 155,LNG 저장시설 및 TANK 제조,의결권의 과반수 소유(회계기준서1110호),여,44624
20260731,1801110028042,(주)메딕바이오,2019,부산광역시 강서구&amp;cr;화전산단1로 155,바이오 관련&amp;cr;연구개발,의결권의 과반수 소유(회계기준서1110호),여,47
20260731,1943110005149,대련삼영두산금속제품유한공사,200507,중국 대련시 개발구,금속제조 및 가공,지분 100% 보유,해당,24372
20260731,1943110005149,(주)삼영영농,201501,경남 함안군 칠서면,농업,지분 89.7% 보유,미해당,852
20260731,1943110005149,삼영파트너스(주),202510,경남 함안군 칠서면,기업투자,지분 100% 보유,해당,134638
20260731,1943110005149,동아화성(주),197409,경남 김해시 유하로,자동차 및 가전용&amp;cr;고무부품 제조,실질지배력 보유,해당,175831
20260731,1943110005149,DONG-A HWA SUNG&amp;cr;TECHNOLOGY(WUXI) CO. LTD.,200303,중국 강소성,가전 및 자동차용&amp;cr;고무부품,실질지배력 보유,해당,49949
20260731,1943110005149,DONG-A INDIA AUTOMOTIVE&amp;cr;PVT.LTD..,200205,인도 첸드라,가전 및 자동차용&amp;cr;고무 플라스틱부품,실질지배력 보유,해당,42926
20260731,1943110005149,DONGA HWASUNG INDIA PVT.LTD.,201807,인도 안드라프라데쉬,자동차용&amp;cr;고무 플라스틱부품,실질지배력 보유,해당,30075
20260731,1943110005149,D.A RUS.LLC,200506,러시아 칼루가주,가전용&amp;cr;고무 플라스틱부품,실질지배력 보유,해당,22956
20260731,1943110005149,DONGA HWASUNG MEXICO&amp;cr;S.A.DE C.V..,201006,멕시코 께레타로,가전 및 자동차용&amp;cr;고무 플라스틱부품,실질지배력 보유,해당,32714
20260731,1943110005149,DONG-A POLAND Sp.z o.o.,201106,폴란드,가전용 고무부품,실질지배력 보유,미해당,3728
20260731,1943110005149,TOUA KASEI LTD,201405,일본 시즈오카현,자동차용 고무부품,실질지배력 보유,미해당,2932
20260731,1943110005149,DONG-A HWA SUNG&amp;cr;VINA.CO.LTD,201604,베트남 하이퐁시,가전용&amp;cr;고무 플라스틱부품,실질지배력 보유,해당,28459
20260731,1943110005149,DONG-A USA. INC.,201804,미국 테네시주,가전용&amp;cr;고무 플라스틱부품,실질지배력 보유,미해당,17918
20260731,1943110005149,동아퓨얼셀,201904,경기도 성남시 중원구,수소연료전지&amp;cr;연구 및 개발,실질지배력 보유,미해당,2762
20260731,2052110005288,Dong-A Steel Technology (B) Sdn Bhd,20161031,Simpang 326 Jalan Serasa. Kg Serasa BT1728,건설업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,149677
20260731,2052110005288,스틸코㈜,20200803,광주 광역시 광산구 하남산단9번로 153,제조업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당,26640164
20260731,2052110005288,다스코개발㈜,20191002,전라남도 화순군 동면 동농공길 26-2,부동산업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,2072144
20260731,2052110005288,에코솔라에너지㈜,20180418,광주광역시 서구 죽봉대로 68 11층,전기업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,518796
20260731,2052110005288,디에스솔라㈜,20200311,전라남도 화순군 동면 동농공길 26-2,부동산업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,116994
20260731,2052110005288,다스코산업㈜,20200311,전라남도 화순군 동면 동농공길 26-2,부동산업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,32106
20260731,2052110005288,동아에스지㈜,20140701,전라남도 화순군 동면 동농공길 26-2,태양광발전업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,843326
20260731,2052110005288,군포희망에너지㈜,20140101,충청남도 당진시 합덕읍 면천로 1361-15,태양광발전업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,623856
20260731,2052110005288,동아쏠라(유),20170801,충청남도 당진시 합덕읍 합덕산단1로 50,태양광발전업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,339457
20260731,2052110005288,포두영농태양광㈜,20210831,전라남도 고흥군 포두면 우주로 607 2층,신재생에너지 사업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,98907
20260731,2052110005288,(유)퍼플신안태양광,20231207,전라남도 담양군 담양읍 객사2길 11-23,신재생에너지 사업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,1541014
20260731,2052110005288,(주)명지3호에너지,20250909,전라남도 화순군 동면 동농공길 26-2,연료전지발전사업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,0
20260731,2052110005288,(주)쏠리스장흥,20230320,전라남도 장흥군 대덕읍 대대로 914,신재생에너지 사업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,1844577
20260731,2052110005288,디에스파트너스(주),20251031,전라남도 화순군 동면 동농공길 26-2,태양광발전업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,0
20260731,2052110005288,(주)영암나눔태양광,20221207,전라남도 영암군 시종면 내동중앙로 26,신재생에너지 사업,기업 의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호),해당없음,578649
20260804,1942110088197,중성전기(청도)&amp;cr;유한공사,20011231,HUAXIAN ROAD DANSHAN TRADING ESTATE CHENGYANG QINGDAO CHINA,모터 코어 제조 및 판매,지분율&amp;cr;91.67%,부,11725
20260804,1942110088197,하이젠통달(청도)&amp;cr;상무 유한공사,20241106,NO.47 XIANSHAN EAST ROAD CHENGYANG DISTRICT QINGDAO CITY SHANDONG CHINA,모터 유통,주1,부,299
20260804,1942110242397,-,,-,-,-,-,0
