basDt,crno,afilCmpyNm,afilCmpyCrno,lstgYn
20200622,1101111405540,자일대우상용차(주),1211110157066,
20200622,1101111405540,영안모자(주),1243110012552,
20200622,1101111405540,(주)클라크머터리얼핸들링아시아,1942110061490,
20200622,1101111412256,진흥기업(주),1101110006349,
20200622,1101111412256,(주)효성,1101110030497,
20200622,1101111412256,효성티앤에스(주),1101110511546,
20200622,1101111412256,효성굿스프링스(주),1101110653653,
20200622,1101111412256,효성캐피탈(주),1101111419286,
20200622,1101111412256,더클래스효성(주),1101112875479,
20200622,1101111412256,(주)에프엠케이,1101113690032,
20200622,1101111412256,갤럭시아코퍼레이션(주),1101114762963,
20200622,1101111412256,효성티앤씨(주),1101116770138,
20200622,1101111412256,효성중공업(주),1101116770154,
20200622,1101111412256,효성첨단소재(주),1101116770170,
20200622,1101111412256,효성화학(주),1101116770188,
20200622,1101111412256,신화인터텍(주),1348110011677,
20200622,1101111412256,신성자동차(주),2001110114797,
20200622,1101111419286,진흥기업(주),1101110006349,
20200622,1101111419286,(주)효성,1101110030497,
20200622,1101111419286,효성티앤에스(주),1101110511546,
20200622,1101111419286,효성굿스프링스(주),1101110653653,
20200622,1101111419286,효성아이티엑스(주),1101111412256,
20200622,1101111419286,더클래스효성(주),1101112875479,
20200622,1101111419286,(주)에프엠케이,1101113690032,
20200622,1101111419286,갤럭시아코퍼레이션(주),1101114762963,
20200622,1101111419286,효성티앤씨(주),1101116770138,
20200622,1101111419286,효성중공업(주),1101116770154,
20200622,1101111419286,효성첨단소재(주),1101116770170,
20200622,1101111419286,효성화학(주),1101116770188,
20200622,1101111419286,신화인터텍(주),1348110011677,
20200622,1101111419286,신성자동차(주),2001110114797,
20200622,1101111447021,드림마크원(주),1101116252144,
20200622,1101111462524,동국제강(주),1101110031338,
20200622,1101111462524,인터지스(주),1801110001973,
20200622,1101111466659,에스케이건설(주),1101110038805,
20200622,1101111466659,SK가스(주),1101110413247,
20200622,1101111466659,에스케이렌터카(주),1101110577233,
20200622,1101111466659,에스케이(주),1101110769583,
20200622,1101111466659,에스케이바이오랜드(주),1101111192981,
20200622,1101111466659,에스케이텔링크(주),1101111533599,
20200622,1101111466659,에스케이엠앤서비스(주),1101111873432,
20200622,1101111466659,에스케이디앤디(주),1101113001685,
20200622,1101111466659,울산아로마틱스(주),1101114499954,
20200622,1101111466659,에스케이에너지(주),1101114505967,
20200622,1101111466659,에스케이종합화학(주),1101114505975,
20200622,1101111466659,에스케이바이오팜(주),1101114570720,
20200622,1101111466659,나래에너지서비스(주),1101114926006,
20200622,1101111466659,에스케이매직(주),1101115125962,
20200622,1101111466659,라이프앤시큐리티홀딩스(주),1101115371408,
20200622,1101111466659,에스케이넥실리스,1101116480232,
20200622,1101111466659,SK인천석유화학(주),1201110666464,
20200622,1101111466659,SKC(주),1301110001585,
20200622,1101111466659,SK네트웍스(주),1301110005199,
20200622,1101111466659,에스케이케미칼(주),1311110501021,
20200622,1101111466659,(주)에스케이하이닉스,1344110001387,
20200622,1101111466659,에스케이씨솔믹스(주),1347110014631,
20200622,1101111466659,유빈스(주),1351110077367,
20200622,1101111466659,SK네트웍스서비스(주),1358110141788,
20200622,1101111466659,강원도시가스(주),1401110002010,
20200622,1101111466659,충청에너지서비스(주),1501110006200,
20200622,1101111466659,에스케이바이오텍(주),1601110395453,
20200622,1101111466659,보령엘엔지터미널(주),1645110021527,
20200622,1101111466659,울산지피에스(주),1650110035072,
20200622,1101111466659,당진에코파워,1650110069097,
20200622,1101111466659,에스케이실트론(주),1753110001348,
20200622,1101111466659,에스케이쇼와덴코(주),1756110018553,
20200622,1101111466659,에스케이머티리얼즈(주),1901110006971,
20200622,1101111466659,에스케이에어가스(주),2301110134111,
20200622,1101111466659,미쓰이케미칼앤드에스케이씨폴리우레탄(주),2301110233880,
20200622,1101111468754,케이티링커스(주),1101110585393,
20200622,1101111468754,(주)케이티아이에스,1101112271510,
20200622,1101111468754,(주)케이티엠하우스,1101113122291,
20200622,1101111468754,케이티텔레캅(주),1101113563023,
20200622,1101111468754,(주)케이티에스테이트,1101114404903,
20200622,1101111468754,(주)케이티엠모바일,1101115684512,
20200622,1101111468754,(주)케이티서브마린,1801110181428,
20200622,1101111492513,한국캐피탈(주),1601110019277,
20200622,1101111516933,(주)휴세코,1101111929954,
20200622,1101111516933,인베니아(주),1348110056871,
20200622,1101111533599,에스케이건설(주),1101110038805,
20200622,1101111533599,SK가스(주),1101110413247,
20200622,1101111533599,에스케이렌터카(주),1101110577233,
20200622,1101111533599,에스케이(주),1101110769583,
20200622,1101111533599,에스케이바이오랜드(주),1101111192981,
20200622,1101111533599,에스케이브로드밴드(주),1101111466659,
20200622,1101111533599,에스케이엠앤서비스(주),1101111873432,
20200622,1101111533599,에스케이디앤디(주),1101113001685,
20200622,1101111533599,울산아로마틱스(주),1101114499954,
20200622,1101111533599,에스케이에너지(주),1101114505967,
20200622,1101111533599,에스케이종합화학(주),1101114505975,
20200622,1101111533599,에스케이바이오팜(주),1101114570720,
20200622,1101111533599,나래에너지서비스(주),1101114926006,
20200622,1101111533599,에스케이매직(주),1101115125962,
20200622,1101111533599,라이프앤시큐리티홀딩스(주),1101115371408,
20200622,1101111533599,에스케이넥실리스,1101116480232,
20200622,1101111533599,SK인천석유화학(주),1201110666464,
20200622,1101111533599,SKC(주),1301110001585,
20200622,1101111533599,SK네트웍스(주),1301110005199,
20200622,1101111533599,에스케이케미칼(주),1311110501021,
20200622,1101111533599,(주)에스케이하이닉스,1344110001387,
20200622,1101111533599,에스케이씨솔믹스(주),1347110014631,
20200622,1101111533599,유빈스(주),1351110077367,
20200622,1101111533599,SK네트웍스서비스(주),1358110141788,
20200622,1101111533599,강원도시가스(주),1401110002010,
20200622,1101111533599,충청에너지서비스(주),1501110006200,
20200622,1101111533599,에스케이바이오텍(주),1601110395453,
20200622,1101111533599,보령엘엔지터미널(주),1645110021527,
20200622,1101111533599,울산지피에스(주),1650110035072,
20200622,1101111533599,당진에코파워,1650110069097,
20200622,1101111533599,에스케이실트론(주),1753110001348,
20200622,1101111533599,에스케이쇼와덴코(주),1756110018553,
20200622,1101111533599,에스케이머티리얼즈(주),1901110006971,
20200622,1101111533599,에스케이에어가스(주),2301110134111,
20200622,1101111533599,미쓰이케미칼앤드에스케이씨폴리우레탄(주),2301110233880,
20200622,1101111537385,한국자산신탁(주),1101112196304,
20200622,1101111537385,(주)엠디엠플러스,1101112638752,
20200622,1101111537385,한국자산캐피탈(주),1101114861799,
20200622,1101111588221,(주)형지에스콰이아,1101110007404,
20200622,1101111588221,(주)형지엘리트,1101112507551,
20200622,1101111598379,(주)에코프로이노베이션,1101113273698,
20200622,1101111598379,(주)에코프로비엠,1501110219184,
20200622,1101111598379,(주)에코프로지이엠,1717110132339,
20200622,1101111602667,케이지동부제철(주),1101110393308,
20200622,1101111602667,(주)케이지제로인,1101111269540,
20200622,1101111602667,케이지이티에스(주),1101111799183,
20200622,1101111602667,이데일리(주),1101111853608,
20200622,1101111602667,(주)케이지모빌리언스,1101111911050,
20200622,1101111602667,(주)케이지에듀원,1101111959183,
20200622,1101111602667,케이지케미칼(주),1243110008999,
20200622,1101111602667,(주)케이지써닝라이프,1345110166296,
20200622,1101111602667,(주)케이지에너켐,1943110030550,
20200622,1101111603764,(주)쏠리드윈텍,1341110417324,
20200622,1101111618325,장금상선(주),1101111680663,
20200622,1101111618325,(주)한성라인,1101112878134,
20200622,1101111618325,장금마리타임(주),1101113997826,
20200622,1101111618325,시노코탱커(주),1101114389022,
20200622,1101111618325,시노코페트로케미컬(주),1101114547034,
20200622,1101111635189,에이치디씨아이콘트롤스(주),1101111775365,
20200622,1101111635189,에이치디씨아이앤콘스(주),1101111886071,
20200622,1101111635189,부산컨테이너터미널(주),1101115031648,
20200622,1101111635189,에이치디씨현대산업개발(주),1101116740008,
20200622,1101111635189,에이치디씨현대이피(주),1650110006768,
20200622,1101111635189,북항아이브리지(주),1801110560979,
20200622,1101111653389,(주)심팩,1201110002189,
20200622,1101111653389,(주)심팩인더스트리,1201110012451,
20200622,1101111655393,(주)엘지,1101110003543,
20200622,1101111655393,(주)엘지상사,1101110004632,
20200622,1101111655393,엘지이노텍(주),1101110192180,
20200622,1101111655393,(주)판토스,1101110208127,
20200622,1101111655393,엘지디스플레이(주),1101110393134,
20200622,1101111655393,(주)엘지헬로비전,1101111144297,
20200622,1101111655393,(주)엘지유플러스,1101111296676,
20200622,1101111655393,LG전자(주),1101112487050,
20200622,1101111655393,(주)엘지하우시스,1101114071207,
20200622,1101111655393,(주)하이프라자,1311110028801,
20200622,1101111655393,우지막코리아주식회사,1545110032401,
20200622,1101111659105,다우기술(주),1101110414758,
20200622,1101111659105,(주)키다리스튜디오,1101110539382,
20200622,1101111659105,(주)다우데이타,1101110863484,
20200622,1101111659105,(주)키움이앤에스,1101111719397,
20200622,1101111659105,키움증권(주),1101111867948,
20200622,1101111659105,(주)이머니,1101112797342,
20200622,1101111659105,(주)사람인에이치알,1101113318387,
20200622,1101111659105,(주)와이즈버즈,1101115138022,
20200622,1101111659105,(주)동부고속,1101116477007,
20200622,1101111659105,키움캐피탈(주),1101116837772,
20200622,1101111673220,씨제이대한통운(주),1101110006167,
20200622,1101111673220,(주)원지,1101110077605,
20200622,1101111673220,삼해상사(주),1101110225254,
20200622,1101111673220,한국복합물류(주),1101110853576,
20200622,1101111673220,"CJ ENM CO., LTD.",1101111109134,
20200622,1101111673220,씨제이올리브네트웍스(주),1101111138498,
20200622,1101111673220,CJ제일제당(주),1101113748253,
20200622,1101111673220,씨제이올리브영(주),1101117283974,
20200622,1101111673220,씨제이포디플렉스(주),1601110287527,
20200622,1101111673220,씨제이프레시웨이(주),1801110083442,
20200622,1101111680663,국양로지텍(주),1101111618325,
20200622,1101111680663,(주)한성라인,1101112878134,
20200622,1101111680663,장금마리타임(주),1101113997826,
20200622,1101111680663,시노코탱커(주),1101114389022,
20200622,1101111680663,시노코페트로케미컬(주),1101114547034,
20200622,1101111710527,미래에셋대우(주),1101110011679,
20200622,1101111710527,멀티에셋자산운용(주),1101111271115,
20200622,1101111710527,미래에셋생명보험(주),1601110014483,
20200622,1101111710527,미래에셋캐피탈(주),2001110076179,
20200622,1101111717391,세운철강(주),1801110030261,
20200622,1101111719397,다우기술(주),1101110414758,
20200622,1101111719397,(주)키다리스튜디오,1101110539382,
20200622,1101111719397,(주)다우데이타,1101110863484,
20200622,1101111719397,키움인베스트먼트(주),1101111659105,
20200622,1101111719397,키움증권(주),1101111867948,
20200622,1101111719397,(주)이머니,1101112797342,
20200622,1101111719397,(주)사람인에이치알,1101113318387,
20200622,1101111719397,(주)와이즈버즈,1101115138022,
20200622,1101111719397,(주)동부고속,1101116477007,
20200622,1101111719397,키움캐피탈(주),1101116837772,
20200622,1101111720633,별내에너지(주),1101113802546,
20200622,1101111720633,(주)대륜발전,1101114247676,
20200622,1101111720659,(주)흥아,1801110108711,
20200622,1101111764730,중앙일보(주),1101110051493,
20200622,1101111764730,휘닉스중앙(주),1101110357445,
20200622,1101111764730,메가박스중앙(주),1101111809403,
20200622,1101111764730,제이티비씨(주),1101114560268,
20200622,1101111764730,휘닉스중앙제주(주),2241110012935,
20200622,1101111775365,(주)에이치디씨아이파크몰,1101111635189,
20200622,1101111775365,에이치디씨아이앤콘스(주),1101111886071,
20200622,1101111775365,부산컨테이너터미널(주),1101115031648,
20200622,1101111775365,에이치디씨현대산업개발(주),1101116740008,
20200622,1101111775365,에이치디씨현대이피(주),1650110006768,
20200622,1101111775365,북항아이브리지(주),1801110560979,
20200622,1101111799183,케이지동부제철(주),1101110393308,
20200622,1101111799183,(주)케이지제로인,1101111269540,
20200622,1101111799183,(주)케이지이니시스,1101111602667,
20200622,1101111799183,이데일리(주),1101111853608,
20200622,1101111799183,(주)케이지모빌리언스,1101111911050,
20200622,1101111799183,(주)케이지에듀원,1101111959183,
20200622,1101111799183,케이지케미칼(주),1243110008999,
20200622,1101111799183,(주)케이지써닝라이프,1345110166296,
20200622,1101111799183,(주)케이지에너켐,1943110030550,
20200622,1101111801277,(주)삼라,1101110002834,
20200622,1101111801277,대한해운(주),1101110008212,
20200622,1101111801277,경남기업(주),1101110008262,
20200622,1101111801277,삼환기업(주),1101110020307,
20200622,1101111801277,대한상선(주),1101110356140,
20200622,1101111801277,(주)티케이케미칼,1101113783457,
20200622,1101111801277,에스엠스틸(주),1243110028914,
20200622,1101111801277,에스엠하이플러스(주),1311110191187,
20200622,1101111801277,에스엠중공업(주),1351110040869,
20200622,1101111801277,한덕철광산업(주),1449110003109,
20200622,1101111801277,(주)남선알미늄,1701110005042,
20200622,1101111801277,에스엠인더스트리(주),1846110007779,
20200622,1101111807910,모트렉스(주),1101112341850,
20200622,1101111807910,(주)아이노즈,1101115820596,
20200622,1101111809403,중앙일보(주),1101110051493,
20200622,1101111809403,휘닉스중앙(주),1101110357445,
20200622,1101111809403,제이티비씨스튜디오(주),1101111764730,
20200622,1101111809403,제이티비씨(주),1101114560268,
20200622,1101111809403,휘닉스중앙제주(주),2241110012935,
20200622,1101111827570,에스앤케이항공(주),1954110012224,
20200622,1101111829576,포스코 ICT(주),1101110658637,
20200622,1101111829576,(주)포스코인터내셔널,1101112137358,
20200622,1101111829576,삼척블루파워(주),1101114722438,
20200622,1101111829576,(주)포스코건설,1746110002979,
20200622,1101111829576,(주)포스코에이앤씨건축사사무소,1746110003448,
20200622,1101111829576,포스코강판(주),1746110006492,
20200622,1101111829576,포스코기술투자(주),1746110029080,
20200622,1101111829576,(주)부산이앤이,1801110721109,
20200622,1101111829576,(주)포스코플랜텍,1812110010898,
20200622,1101111829576,(주)에스엔엔씨,2046110023415,
20200622,1101111829576,(주)피엠씨텍,2046110038977,
20200622,1101111848980,나이스평가정보(주),1101110393283,
20200622,1101111848980,(주)나이스홀딩스,1101110505614,
20200622,1101111848980,케이아이에스정보통신(주),1101110898241,
20200622,1101111848980,나이스씨엠에스(주),1101113956252,
20200622,1101111848980,나이스페이먼츠(주),1101116137809,
20200622,1101111848980,서울전자통신(주),1243110009781,
20200622,1101111848980,(주)아이티엠반도체,1311110046639,
20200622,1101111848980,(주)나이스엘엠에스,1348110034942,
20200622,1101111848980,에스투비네트워크(주),1701110270108,
20200622,1101111849524,하이트진로홀딩스(주),1101110013766,
20200622,1101111849524,하이트진로(주),1101110028591,
20200622,1101111849524,하이트진로음료(주),1101113436634,
20200622,1101111849524,하이트진로산업(주),1341110002662,
20200622,1101111853608,케이지동부제철(주),1101110393308,
20200622,1101111853608,(주)케이지제로인,1101111269540,
20200622,1101111853608,(주)케이지이니시스,1101111602667,
20200622,1101111853608,케이지이티에스(주),1101111799183,
20200622,1101111853608,(주)케이지모빌리언스,1101111911050,
20200622,1101111853608,(주)케이지에듀원,1101111959183,
20200622,1101111853608,케이지케미칼(주),1243110008999,
20200622,1101111853608,(주)케이지써닝라이프,1345110166296,
20200622,1101111853608,(주)케이지에너켐,1943110030550,
20200622,1101111862592,(주)캘리스코,1101114191055,
20200622,1101111867948,다우기술(주),1101110414758,
20200622,1101111867948,(주)키다리스튜디오,1101110539382,
20200622,1101111867948,(주)다우데이타,1101110863484,
20200622,1101111867948,키움인베스트먼트(주),1101111659105,
20200622,1101111867948,(주)키움이앤에스,1101111719397,
20200622,1101111867948,(주)이머니,1101112797342,
20200622,1101111867948,(주)사람인에이치알,1101113318387,
20200622,1101111867948,(주)와이즈버즈,1101115138022,
20200622,1101111867948,(주)동부고속,1101116477007,
20200622,1101111867948,키움캐피탈(주),1101116837772,
20200622,1101111871072,매일홀딩스(주),1101110099609,
20200622,1101111871072,엠즈씨드(주),1101115149904,
20200622,1101111871072,매일유업(주),1101116390770,
20200622,1101111871072,엠즈푸드시스템(주),1313110123714,
20200622,1101111873432,에스케이건설(주),1101110038805,
20200622,1101111873432,SK가스(주),1101110413247,
20200622,1101111873432,에스케이렌터카(주),1101110577233,
20200622,1101111873432,에스케이(주),1101110769583,
20200622,1101111873432,에스케이바이오랜드(주),1101111192981,
20200622,1101111873432,에스케이브로드밴드(주),1101111466659,
20200622,1101111873432,에스케이텔링크(주),1101111533599,
20200622,1101111873432,에스케이디앤디(주),1101113001685,
20200622,1101111873432,울산아로마틱스(주),1101114499954,
20200622,1101111873432,에스케이에너지(주),1101114505967,
20200622,1101111873432,에스케이종합화학(주),1101114505975,
20200622,1101111873432,에스케이바이오팜(주),1101114570720,
20200622,1101111873432,나래에너지서비스(주),1101114926006,
20200622,1101111873432,에스케이매직(주),1101115125962,
20200622,1101111873432,라이프앤시큐리티홀딩스(주),1101115371408,
20200622,1101111873432,에스케이넥실리스,1101116480232,
20200622,1101111873432,SK인천석유화학(주),1201110666464,
20200622,1101111873432,SKC(주),1301110001585,
20200622,1101111873432,SK네트웍스(주),1301110005199,
20200622,1101111873432,에스케이케미칼(주),1311110501021,
20200622,1101111873432,(주)에스케이하이닉스,1344110001387,
20200622,1101111873432,에스케이씨솔믹스(주),1347110014631,
20200622,1101111873432,유빈스(주),1351110077367,
20200622,1101111873432,SK네트웍스서비스(주),1358110141788,
20200622,1101111873432,강원도시가스(주),1401110002010,
20200622,1101111873432,충청에너지서비스(주),1501110006200,
20200622,1101111873432,에스케이바이오텍(주),1601110395453,
20200622,1101111873432,보령엘엔지터미널(주),1645110021527,
20200622,1101111873432,울산지피에스(주),1650110035072,
20200622,1101111873432,당진에코파워,1650110069097,
20200622,1101111873432,에스케이실트론(주),1753110001348,
20200622,1101111873432,에스케이쇼와덴코(주),1756110018553,
20200622,1101111873432,에스케이머티리얼즈(주),1901110006971,
20200622,1101111873432,에스케이에어가스(주),2301110134111,
20200622,1101111873432,미쓰이케미칼앤드에스케이씨폴리우레탄(주),2301110233880,
20200622,1101111874654,에이제이오토파킹시스템즈(주),1101110870950,
20200622,1101111874654,에이제이전시몰(주),1101113715476,
20200622,1101111874654,에이제이토탈(주),1101113851965,
20200622,1101111874654,에이제이캐피탈파트너스(주),1345110115475,
20200622,1101111874654,에이제이파크(주),2850110135512,
20200622,1101111886071,(주)에이치디씨아이파크몰,1101111635189,
20200622,1101111886071,에이치디씨아이콘트롤스(주),1101111775365,
20200622,1101111886071,부산컨테이너터미널(주),1101115031648,
20200622,1101111886071,에이치디씨현대산업개발(주),1101116740008,
20200622,1101111886071,에이치디씨현대이피(주),1650110006768,
20200622,1101111886071,북항아이브리지(주),1801110560979,
20200622,1101111898159,코웰패션(주),1101110166127,
20200622,1101111898159,(주)디에이피,1244110006602,
20200622,1101111898159,(주)케이브랜즈,1311110359595,
20200622,1101111898159,씨에프에이(주),1311110369370,
20200622,1101111898159,(주)모다이노칩,1355110106027,
20200622,1101111902786,(주)코오롱,1101110030528,
20200622,1101111902786,코오롱글로벌(주),1101110036502,
20200622,1101111902786,코오롱제약(주),1101110256259,
20200622,1101111902786,코오롱글로텍(주),1101110524838,
20200622,1101111902786,코오롱생명과학(주),1101111948277,
20200622,1101111902786,코오롱이엔지니어링(주),1311110057610,
20200622,1101111902786,코오롱데크컴퍼지트(주),1345110055689,
20200622,1101111902786,코오롱베니트(주),1353110003920,
20200622,1101111902786,코오롱환경에너지(주),1353110005893,
20200622,1101111902786,코오롱머티리얼(주),1353110011139,
20200622,1101111902786,코오롱인더스트리(주),1353110013606,
20200622,1101111902786,그린나래(주),1615110078133,
20200622,1101111902786,코오롱플라스틱(주),1713110003504,
20200622,1101111902786,코오롱바스프이노폼(주),1713110030747,
20200622,1101111911050,케이지동부제철(주),1101110393308,
20200622,1101111911050,(주)케이지제로인,1101111269540,
20200622,1101111911050,(주)케이지이니시스,1101111602667,
20200622,1101111911050,케이지이티에스(주),1101111799183,
20200622,1101111911050,이데일리(주),1101111853608,
20200622,1101111911050,(주)케이지에듀원,1101111959183,
20200622,1101111911050,케이지케미칼(주),1243110008999,
20200622,1101111911050,(주)케이지써닝라이프,1345110166296,
20200622,1101111911050,(주)케이지에너켐,1943110030550,
20200622,1101111929102,현대건설(주),1101110007909,
20200622,1101111929102,기아자동차(주),1101110037998,
20200622,1101111929102,현대비앤지스틸(주),1101110065395,
20200622,1101111929102,현대자동차(주),1101110085450,
20200622,1101111929102,현대모비스(주),1101110215536,
20200622,1101111929102,현대카드(주),1101110377203,
20200622,1101111929102,현대캐피탈(주),1101110995378,
20200622,1101111929102,현대엔지니어링(주),1101112153015,
20200622,1101111929102,현대글로비스(주),1101112177388,
20200622,1101111929102,현대커머셜(주),1101113646697,
20200622,1101111929102,현대종합특수강(주),1101114505595,
20200622,1101111929102,현대제철(주),1201110001743,
20200622,1101111929102,(주)지아이티,1311110028900,
20200622,1101111929102,현대오트론(주),1341110134001,
20200622,1101111929102,에이치엘그린파워(주),1352110027542,
20200622,1101111929102,현대트랜시스(주),1614110008562,
20200622,1101111929102,현대에코에너지(주),1614110040506,
20200622,1101111929102,그린에어(주),1650110026005,
20200622,1101111929102,현대로템(주),1942110036336,
20200622,1101111929417,(주)풀무원,1101110375439,
20200622,1101111929417,(주)풀무원푸드앤컬처,1101111174591,
20200622,1101111929417,엑소후레쉬물류(주),1348110034702,
20200622,1101111929417,(주)피피이씨춘천,1401110023884,
20200622,1101111929417,(주)풀무원녹즙,1544110016762,
20200622,1101111929417,(주)피피이씨음성생면,1545110025175,
20200622,1101111929417,(주)피피이씨음성나물,1545110025183,
20200622,1101111929417,풀무원식품(주),1545110039324,
20200622,1101111929954,엘아이지넥스원(주),1101111516933,
20200622,1101111929954,인베니아(주),1348110056871,
20200622,1101111948277,(주)코오롱,1101110030528,
20200622,1101111948277,코오롱글로벌(주),1101110036502,
20200622,1101111948277,코오롱제약(주),1101110256259,
20200622,1101111948277,코오롱글로텍(주),1101110524838,
20200622,1101111948277,(주)코오롱인베스트먼트,1101111902786,
20200622,1101111948277,코오롱이엔지니어링(주),1311110057610,
20200622,1101111948277,코오롱데크컴퍼지트(주),1345110055689,
20200622,1101111948277,코오롱베니트(주),1353110003920,
20200622,1101111948277,코오롱환경에너지(주),1353110005893,
20200622,1101111948277,코오롱머티리얼(주),1353110011139,
20200622,1101111948277,코오롱인더스트리(주),1353110013606,
20200622,1101111948277,그린나래(주),1615110078133,
20200622,1101111948277,코오롱플라스틱(주),1713110003504,
20200622,1101111948277,코오롱바스프이노폼(주),1713110030747,
20200622,1101111959183,케이지동부제철(주),1101110393308,
20200622,1101111959183,(주)케이지제로인,1101111269540,
20200622,1101111959183,(주)케이지이니시스,1101111602667,
20200622,1101111959183,케이지이티에스(주),1101111799183,
20200622,1101111959183,이데일리(주),1101111853608,
20200622,1101111959183,(주)케이지모빌리언스,1101111911050,
20200622,1101111959183,케이지케미칼(주),1243110008999,
20200622,1101111959183,(주)케이지써닝라이프,1345110166296,
20200622,1101111959183,(주)케이지에너켐,1943110030550,
20200622,1101111982473,(주)동양,1101110005333,
20200622,1101111982473,유진기업(주),1101110376148,
20200622,1101111982473,(주)에스비씨리니어,1101110647599,
20200622,1101111982473,한국통운(주),1312110007928,
20200622,1101111982473,천안기업(주),1615110019434,
20200622,1101111982473,한국특수형강(주),1801110015362,
20200622,1101111982473,현대개발(주),2054110009963,
20200622,1101111982473,동화기업(주),2059110009632,
20200622,1101111982473,이순산업(주),2844110060415,
20200622,1101111995723,(주)셀트리온제약,1101112112764,
20200622,1101111995723,(주)셀트리온,1350110034038,
20200622,1101112071481,폴라리스쉬핑(주),1101113047754,
20200622,1101112095837,신한중공업(주),1812110012208,
20200622,1101112095837,삼우중공업(주),2046110025990,
20200622,1101112095837,대한조선(주),2047110003887,
20200622,1101112098295,한미정밀화학(주),1311110005106,
20200622,1101112098295,한미사이언스(주),1348110003187,
20200622,1101112098295,한미약품(주),1348110197550,
20200622,1101112101816,동원산업(주),1101110003098,
20200622,1101112101816,(주)동원엔터프라이즈,1101112217572,
20200622,1101112101816,동원팜스(주),1101113809138,
20200622,1101112101816,(주)테크팩솔루션,1101114004787,
20200622,1101112101816,동원로엑스(주),1101114505769,
20200622,1101112101816,동원건설산업(주),1311110330941,
20200622,1101112101816,동원시스템즈(주),1341110011712,
20200622,1101112101816,(주)동원홈푸드,1615110022122,
20200622,1101112101816,동원로엑스냉장(주),1801110985002,
20200622,1101112112764,(주)셀트리온스킨큐어,1101111995723,
20200622,1101112112764,(주)셀트리온,1350110034038,
20200622,1101112137358,포스코 ICT(주),1101110658637,
20200622,1101112137358,포스코에너지(주),1101111829576,
20200622,1101112137358,삼척블루파워(주),1101114722438,
20200622,1101112137358,(주)포스코건설,1746110002979,
20200622,1101112137358,(주)포스코에이앤씨건축사사무소,1746110003448,
20200622,1101112137358,포스코강판(주),1746110006492,
20200622,1101112137358,포스코기술투자(주),1746110029080,
20200622,1101112137358,(주)부산이앤이,1801110721109,
20200622,1101112137358,(주)포스코플랜텍,1812110010898,
20200622,1101112137358,(주)에스엔엔씨,2046110023415,
20200622,1101112137358,(주)피엠씨텍,2046110038977,
20200622,1101112137895,천마산터널(주),1101114380096,
20200622,1101112137895,(주)대우에스티,1543110016706,
20200622,1101112137895,포천민자발전(주),2844110072163,
20200622,1101112149890,에스파워(주),1311110363562,
20200622,1101112149890,에스퓨얼셀(주),1311110367986,
20200622,1101112153015,현대건설(주),1101110007909,
20200622,1101112153015,기아자동차(주),1101110037998,
20200622,1101112153015,현대비앤지스틸(주),1101110065395,
20200622,1101112153015,현대자동차(주),1101110085450,
20200622,1101112153015,현대모비스(주),1101110215536,
20200622,1101112153015,현대카드(주),1101110377203,
20200622,1101112153015,현대캐피탈(주),1101110995378,
20200622,1101112153015,현대첨단소재(주),1101111929102,
20200622,1101112153015,현대글로비스(주),1101112177388,
20200622,1101112153015,현대커머셜(주),1101113646697,
20200622,1101112153015,현대종합특수강(주),1101114505595,
20200622,1101112153015,현대제철(주),1201110001743,
20200622,1101112153015,(주)지아이티,1311110028900,
20200622,1101112153015,현대오트론(주),1341110134001,
20200622,1101112153015,에이치엘그린파워(주),1352110027542,
20200622,1101112153015,현대트랜시스(주),1614110008562,
20200622,1101112153015,현대에코에너지(주),1614110040506,
20200622,1101112153015,그린에어(주),1650110026005,
20200622,1101112153015,현대로템(주),1942110036336,
20200622,1101112177388,현대건설(주),1101110007909,
20200622,1101112177388,기아자동차(주),1101110037998,
20200622,1101112177388,현대비앤지스틸(주),1101110065395,
20200622,1101112177388,현대자동차(주),1101110085450,
20200622,1101112177388,현대모비스(주),1101110215536,
20200622,1101112177388,현대카드(주),1101110377203,
20200622,1101112177388,현대캐피탈(주),1101110995378,
20200622,1101112177388,현대첨단소재(주),1101111929102,
20200622,1101112177388,현대엔지니어링(주),1101112153015,
20200622,1101112177388,현대커머셜(주),1101113646697,
20200622,1101112177388,현대종합특수강(주),1101114505595,
20200622,1101112177388,현대제철(주),1201110001743,
20200622,1101112177388,(주)지아이티,1311110028900,
20200622,1101112177388,현대오트론(주),1341110134001,
20200622,1101112177388,에이치엘그린파워(주),1352110027542,
20200622,1101112177388,현대트랜시스(주),1614110008562,
20200622,1101112177388,현대에코에너지(주),1614110040506,
20200622,1101112177388,그린에어(주),1650110026005,
20200622,1101112177388,현대로템(주),1942110036336,
20200622,1101112196304,(주)엠디엠,1101111537385,
20200622,1101112196304,(주)엠디엠플러스,1101112638752,
20200622,1101112196304,한국자산캐피탈(주),1101114861799,
20200622,1101112207127,한국남부발전(주),1101112207135,
20200622,1101112207127,한국서부발전(주),1101112207177,
20200622,1101112207127,한국전력공사,1146710001456,
20200622,1101112207127,경기그린에너지(주),1348110229816,
20200622,1101112207127,한전원자력연료(주),1601110006068,
20200622,1101112207135,한국수력원자력(주),1101112207127,
20200622,1101112207135,한국서부발전(주),1101112207177,
20200622,1101112207135,한국전력공사,1146710001456,
20200622,1101112207135,경기그린에너지(주),1348110229816,
